bug_commit_hash,ns,nd,entropy,lt,fix,age,ndev,nuc,commit,exp_of_files,exp_of_codes,exp,rexp,sexp,la,ld,lines_of_modified_code,nf,candidate_commit_to_fix,is_Friday,is_latest_bic,is_largest_mod,is_earliest_bic,label
b8d39d434bd374f46cef4c5970a486e6c1b60de6,8,3,3.169925001442312,299.22222222222223,0,1.735659722222222,10,285,2ee7b00324e6347f5f31101be3a9945b4f6b1afc,62,20840,341,264.0,265.0,60,5,65,9,16642,0,0,0,0,0
b8d39d434bd374f46cef4c5970a486e6c1b60de6,1,1,0.0,1481.0,0,6.944444444444444e-05,10,185,587b70e683d74a26cd5dad5098b33f1abfa6a4e1,62,21591,364,287.0,140.0,86,89,175,1,427,1,0,1,0,0
b8d39d434bd374f46cef4c5970a486e6c1b60de6,3,2,1.584962500721156,507.3333333333333,1,0.066875,10,186,a189e0c962ae07b72726ac5a5998eb949883f193,62,21428,355,278.0,192.0,42,58,100,3,75970,0,0,0,0,0
b8d39d434bd374f46cef4c5970a486e6c1b60de6,6,4,3.169925001442312,441.77777777777777,1,1.0081134259259257,13,411,b8d39d434bd374f46cef4c5970a486e6c1b60de6,86,11167,90,82.5,86.0,40,17,57,9,13348,0,1,0,0,1
b8d39d434bd374f46cef4c5970a486e6c1b60de6,1,1,0.0,1042.0,1,2.1687962962962963,5,94,cf57a4c2c0c2711520106a1a97f96b3a9e419f90,37,8074,172,95.0,63.0,5,4,9,1,73676,0,0,0,1,0
71d8293f387a6cd66bb0dbb13c0f50174d2e678b,3,5,3.0,403.5,0,0.0101388888888888,8,195,71d8293f387a6cd66bb0dbb13c0f50174d2e678b,427,104600,608,250.25,254.0,85,17,102,8,80349,1,1,1,1,1
ad0a818e154d3086f89a5d1641fcb5e968c81097,2,5,3.169925001442312,480.22222222222223,0,0.0444097222222222,6,131,ad0a818e154d3086f89a5d1641fcb5e968c81097,1139,439198,1611,1101.8333333333333,1286.0,172,168,340,9,66536,0,1,1,1,1
a5fc294bf09e512f3d241ae5b7d0d08f20cc72ab,1,1,0.0,550.0,0,1.8337152777777777,1,2,a5fc294bf09e512f3d241ae5b7d0d08f20cc72ab,35,3528,5,6.0,4.0,33,31,64,1,73183,0,1,1,1,1
5baecbcd9c9a2f491afe1369fc22e7363f9c94d5,1,1,2.0,1117.5,0,1.1574074074074072e-05,80,493,403567217d3fa5d4801f820317ada52e5c5f0e53,294,17124,418,197.33333333333331,402.0,21,1,22,4,59513,0,0,1,1,0
5baecbcd9c9a2f491afe1369fc22e7363f9c94d5,1,1,0.0,2057.0,1,1.1574074074074072e-05,64,336,ed7b630b310775f3b6c0b360ede7a12cd8dff6fe,347,44375,519,133.52738095238095,412.0,1,1,2,1,62982,0,1,0,0,0
1ad9e26a210f59c5a3fc5206c1b3772b1f7de4b5,2,4,2.321928094887362,323.0,1,0.1338310185185185,1,62,64bb57d786ada0eb93a0f208b8ddd10d64fcf3c5,101,36529,127,128.0,103.0,24,19,43,5,13916,0,0,1,1,0
1ad9e26a210f59c5a3fc5206c1b3772b1f7de4b5,2,2,1.0,805.0,1,0.0004513888888888,3,433,1ad9e26a210f59c5a3fc5206c1b3772b1f7de4b5,682,188165,1593,582.1,1007.0,3,3,6,2,17990,1,1,0,0,1
fcff0f35bd522076bdda7491c88a91cc0aa531a3,5,9,5.321928094887364,1849.05,1,0.1005787037037037,127,730,fcff0f35bd522076bdda7491c88a91cc0aa531a3,0,0,0,0.0,0.0,1418,389,1807,40,8104,1,1,1,1,1
ff7be9d0eb5baf89a5acc8a4c5325767e3582129,1,1,0.0,197.0,1,0.0019560185185185,1,6,0b71c85d9585cf580704892b01f79b2b485a0ac9,620,177574,1383,652.2833333333334,790.0,89,63,152,1,2787,1,0,1,0,0
ff7be9d0eb5baf89a5acc8a4c5325767e3582129,1,1,0.0,761.0,0,0.0493634259259259,7,75,058870635b38b5dc762fb99e530d70b397a39b97,713,3770620,4699,1379.4166666666667,3563.0,17,10,27,1,6562,0,1,0,0,0
ff7be9d0eb5baf89a5acc8a4c5325767e3582129,1,1,0.0,761.0,0,1.0719328703703703,7,75,1417decdf1c7b284cd714bcb3bfe26a1da14839f,1,75,1,2.0,1.0,24,9,33,1,86150,0,0,0,0,0
ff7be9d0eb5baf89a5acc8a4c5325767e3582129,1,1,0.0,622.0,0,0.0037384259259259,5,48,438ad73016f893147ea4402d26a97b9316861784,1,301,10,11.0,10.0,15,7,22,1,21891,0,0,0,0,0
ff7be9d0eb5baf89a5acc8a4c5325767e3582129,1,1,0.0,0.0,1,0.0,0,0,a1b83cd56f231e70be931d270cbc65b2638110ed,617,173922,1374,643.2833333333334,782.0,142,0,142,1,41661,1,0,0,1,0
9bd22b4f6b7fb52b41d91c91059a5c34c8d2e62e,1,5,3.459431618637298,622.6363636363636,0,0.0901851851851851,27,344,9bd22b4f6b7fb52b41d91c91059a5c34c8d2e62e,1521,180658,232,233.0,189.0,262,315,577,11,29899,0,1,0,0,1
9bd22b4f6b7fb52b41d91c91059a5c34c8d2e62e,1,14,5.285402218862247,746.7692307692307,0,0.1912962962962963,45,2177,78a8399c4cf220e9eb1a68caaa2687f048406c09,418,23665,30,31.0,28.0,2624,278,2902,39,47899,0,0,1,1,0
9bd22b4f6b7fb52b41d91c91059a5c34c8d2e62e,2,8,4.39231742277876,475.5238095238095,0,0.7064814814814818,40,656,fd0d866882ba037158785f5f517d761f27db8169,1520,179879,228,229.0,189.0,377,355,732,21,63717,1,0,0,0,0
b3fb2ef1f8b0ec3b716669be7f46ca734eb6589a,1,1,2.0,607.25,1,0.0903125,1,113,b192665afe617067222fe52fab764e27ebaba2dd,139,47747,385,201.3333333333333,237.0,198,40,238,4,2766,0,1,1,1,0
32ad4f4212782434bdb1b3dd3172414e8d75c7d8,1,1,2.321928094887362,1365.2,0,1.8870486111111116,20,115,32ad4f4212782434bdb1b3dd3172414e8d75c7d8,395,159036,13,14.0,8.0,102,50,152,5,73427,0,1,1,1,1
f8e21a1adf91bfa141771415b19c31236c2f1a17,2,2,1.0,4478.5,1,0.0165509259259259,37,496,f8e21a1adf91bfa141771415b19c31236c2f1a17,0,0,0,1.0,0.0,4,2,6,2,27151,1,1,1,1,1
6b0e64ce93127a375e0ec7bf1a791f31b5e71d20,2,3,2.321928094887362,98.8,0,0.0043287037037037,1,3,006a28d67aea8d0186eca0dd76c9d42c9e902b50,21,739,17,18.0,11.0,188,24,212,5,36766,1,0,0,1,0
6b0e64ce93127a375e0ec7bf1a791f31b5e71d20,1,1,0.0,206.0,0,1.8221527777777775,9,35,264f19f7b63486e3853d0c9b65913f7b34e458a3,6,194,15,9.5,15.0,8,1,9,1,66757,1,0,0,0,0
6b0e64ce93127a375e0ec7bf1a791f31b5e71d20,1,1,0.0,182.0,0,0.0051504629629629,9,34,65c684257a11f8b548db1eb9e4038f6c9b1bcdc9,161,24163,412,324.5,343.0,25,1,26,1,70863,1,0,0,0,0
6b0e64ce93127a375e0ec7bf1a791f31b5e71d20,1,1,0.0,213.0,0,0.0128587962962962,10,37,6b0e64ce93127a375e0ec7bf1a791f31b5e71d20,7,207,17,11.5,17.0,4,2,6,1,64131,1,1,0,0,1
6b0e64ce93127a375e0ec7bf1a791f31b5e71d20,3,6,4.700439718141092,366.84615384615387,0,0.0014814814814814,35,354,9795f825e5482152393bb687db0c6dea85fbcf54,1460,150230,627,464.5,99.0,258,203,461,26,25488,0,0,1,0,0
741624a1546094750a92de90f60add002e0f7928,2,7,4.807354922057602,103.39285714285714,1,59.19105324074075,5,193,741624a1546094750a92de90f60add002e0f7928,651,80850,237,171.0,190.0,655,632,1287,28,22916,1,1,1,1,1
bd08ce56156751d58584a44e766ef61340cdae2d,1,2,1.0,3405.0,0,2.3644328703703703,60,649,201f0c916d8f65ad2595a651b1371fcd39a4cf55,220,12664,232,107.0,194.0,3,3,6,2,21868,0,1,1,1,0
3b8417216bd20a1cafe3a7c69aea59888c151c65,1,6,3.584962500721156,376.25,0,0.3775925925925926,4,150,f012e81fdbbd94acd8ac5455015d2c00b929f219,2574,1246170,1529,815.0,1072.0,238,284,522,12,71968,0,0,0,0,0
3b8417216bd20a1cafe3a7c69aea59888c151c65,1,1,0.0,1184.0,0,0.0007175925925925,2,34,3b8417216bd20a1cafe3a7c69aea59888c151c65,2869,1469482,2474,1204.5833333333333,1926.0,1,1,2,1,60111,1,1,0,0,1
3b8417216bd20a1cafe3a7c69aea59888c151c65,1,30,5.807354922057609,63.375,0,1.0433796296296298,1,76,1193c0bcc73dd6dc3f901f098ffb10169ecc00bf,1849,1066540,1196,988.5,830.0,2363,558,2921,56,43172,0,0,1,1,0
6938b00255830cb81af2d427b85b7c777d6f5356,1,1,0.0,154.0,1,1.250034722222222,9,35,e315e90532a5d93ba48088537b94cc3822e662ab,577,246919,924,381.9642857142857,719.0,10,22,32,1,63979,0,1,0,0,0
6938b00255830cb81af2d427b85b7c777d6f5356,2,3,2.584962500721156,640.3333333333334,0,1.9549421296296297,16,656,7e8b3159cf14855889ba77cc3b8bd44272834f62,46,8667,132,111.0,125.0,488,14,502,6,13114,0,0,1,1,0
6938b00255830cb81af2d427b85b7c777d6f5356,1,1,1.584962500721156,214.0,0,0.8054282407407407,5,24,f7217f08be8d8f2aefe87c7c77ce0668ec1da858,51,2684,90,74.0,55.0,79,20,99,3,13172,0,0,0,0,0
6938b00255830cb81af2d427b85b7c777d6f5356,3,3,1.584962500721156,1108.6666666666667,1,0.1416319444444444,20,827,3c83fac65034d0717cbdfb20da18a2cce89d5897,116,19659,222,133.16666666666666,212.0,35,26,61,3,5324,1,0,0,0,0
80b418e8f2f92b558a3ca60355b9b9f0a3980692,2,2,1.0,330.0,0,0.0130208333333333,3,42,4ade1fb90fd77f1ffb28c387ac898e8607a5f3d5,140,42032,160,152.5,121.0,33,0,33,2,44656,0,0,0,0,0
80b418e8f2f92b558a3ca60355b9b9f0a3980692,1,1,1.0,212.5,0,0.6722800925925926,3,21,eb24a6b4343e9352b35abf54f105e123bb6ea8ee,102,32089,92,84.5,18.0,79,13,92,2,47112,1,0,1,0,0
80b418e8f2f92b558a3ca60355b9b9f0a3980692,1,1,0.0,224.0,0,0.0037037037037037,5,32,80b418e8f2f92b558a3ca60355b9b9f0a3980692,1,5,2,3.0,2.0,1,1,2,1,40510,0,1,0,0,1
80b418e8f2f92b558a3ca60355b9b9f0a3980692,2,2,1.584962500721156,185.66666666666663,1,0.223287037037037,3,36,63953cb7e31664f5c4ede095525af8c74ca76760,101,32004,91,83.5,67.0,72,13,85,3,18797,0,0,0,0,0
80b418e8f2f92b558a3ca60355b9b9f0a3980692,1,1,1.0,33.5,0,0.2874537037037037,3,7,152aa490258da614987aed091960bb926e66539d,18,1014,18,17.0,4.0,51,4,55,2,5701,1,0,0,1,0
80b418e8f2f92b558a3ca60355b9b9f0a3980692,1,1,0.0,224.0,0,0.3153819444444444,5,31,952cb2f02b9a95cea0598c440119d9637d06f7f4,1,1,1,2.0,1.0,2,2,4,1,40830,0,0,0,0,0
49d5841f04025e5a481117e4100e946e0666b331,1,1,0.0,270.0,0,1.1574074074074072e-05,1,10,a856feb20dcb376258fdda27008a9f01d8e249fc,72,5227,19,20.0,19.0,20,7,27,1,937,0,0,0,0,0
49d5841f04025e5a481117e4100e946e0666b331,6,20,6.1699250014423175,0.0,0,0.2276157407407404,1,13,5fedae0fb8cc29db88719329d52bdd62aad14277,78,12301,16,16.0,13.0,5085,0,5085,72,56225,0,0,1,1,0
49d5841f04025e5a481117e4100e946e0666b331,3,20,4.906890595608519,131.33333333333334,0,16.554353847381858,10,47,d776e51cec79901a0d656bba7b1f3780cceac57d,45,1677,9,10.0,9.0,950,926,1876,30,81607,1,0,0,0,0
49d5841f04025e5a481117e4100e946e0666b331,1,1,0.0,288.0,1,0.8663773148148148,1,12,cc434b65cf8df0fff95c737c3d90ffd28136fb4d,76,7049,32,33.0,30.0,4,2,6,1,607,1,0,0,0,0
49d5841f04025e5a481117e4100e946e0666b331,1,1,0.0,546.0,1,4.770011574074074,2,6,232725e8c1b1b85a44857cedcc842dcd2c956dc2,150,15396,155,79.5,42.0,9,0,9,1,20292,0,0,0,0,0
49d5841f04025e5a481117e4100e946e0666b331,1,2,3.321928094887362,208.3,0,1.8655555555555556,1,10,54a35c3bc3a56e686bd09d3854528bb056e26740,70,4365,15,16.0,15.0,315,236,551,10,85069,0,0,0,0,0
49d5841f04025e5a481117e4100e946e0666b331,3,5,4.906890595608519,119.86666666666666,0,9.25925925925926e-05,17,59,d6292b701ff3386134056dce9d6d99d281f615c8,5,66,4,5.0,4.0,997,880,1877,30,73457,0,0,0,0,0
49d5841f04025e5a481117e4100e946e0666b331,1,1,1.584962500721156,137.33333333333334,0,0.000162037037037,1,22,7f5420e2ea8af7cea28a4f719e70551444b96c36,76,6830,30,31.0,29.0,11,9,20,3,593,1,1,0,0,0
49d5841f04025e5a481117e4100e946e0666b331,1,1,1.0,381.5,0,1.1574074074074072e-05,1,6,45fadd299ab1ac674cad76bd05be6b3d5b62690d,5,66,4,5.0,4.0,30,31,61,2,73455,0,0,0,0,0
49d5841f04025e5a481117e4100e946e0666b331,2,4,3.0,220.75,0,0.0010648148148148,14,71,6dc9ab8d042ebabb1fc60c23ce7cd7de18492694,70,4365,15,16.0,15.0,55,13,68,8,84934,0,0,0,0,0
49d5841f04025e5a481117e4100e946e0666b331,1,1,0.0,283.0,1,0.0448611111111111,1,11,2ae848631ed3ed2c90136f2e55583597e0cd223d,76,7049,32,33.0,30.0,13,8,21,1,75462,1,0,0,0,0
49d5841f04025e5a481117e4100e946e0666b331,1,1,1.0,147.0,0,4.919959490740741,1,16,52d8630f0ff645485ec9dd15cbfad88f29440f9b,72,5227,19,20.0,19.0,274,247,521,2,966,0,0,0,0,0
49d5841f04025e5a481117e4100e946e0666b331,2,3,2.321928094887362,210.4,0,1.1574074074074072e-05,9,26,7662ee031bff8de31a2d0d9062cd8bfbd6865266,5,66,4,5.0,4.0,116,82,198,5,73453,0,0,0,0,0
49d5841f04025e5a481117e4100e946e0666b331,1,1,1.0,415.5,1,2.9492824074074075,2,2,c7edd6ea840e25cb04d090b6c29dc96c04d2be40,109,10822,101,102.0,32.0,49,19,68,2,83329,0,0,0,0,0
22dc49dc38a82d65bec9a733c92ca96cf4da6d2c,1,1,3.459431618637298,693.0,0,0.0859837962962962,9,490,54366b731b1b71cca9a0277c895d4cfa0fdbb64f,464,137160,1664,578.742857142857,512.0,355,350,705,11,21105,0,1,1,1,0
c38af3977fe624f72b44ebb32c4b9808f41aff12,3,1,1.584962500721156,152.0,1,0.0865162037037037,4,44,009d83c24b14f59faf0db86612f7814b44628b6e,12,1110,34,19.5,29.0,322,333,655,3,40514,0,0,1,1,0
c38af3977fe624f72b44ebb32c4b9808f41aff12,1,1,0.0,2058.0,1,0.5708564814814815,10,181,a65f805bf6cee8a1def8708fe1f8d576056fe4ee,1,407,5,6.0,5.0,35,49,84,1,47788,0,0,0,0,0
c38af3977fe624f72b44ebb32c4b9808f41aff12,1,1,0.0,2046.0,1,0.0037152777777777,10,183,c38af3977fe624f72b44ebb32c4b9808f41aff12,12,11408,148,126.33333333333331,132.0,138,143,281,1,34245,0,0,0,0,1
c38af3977fe624f72b44ebb32c4b9808f41aff12,1,1,0.0,2041.0,0,0.0003935185185185,10,184,f467f4cb57f82e3810a8c58576bdfbaa03a33146,12,11689,149,127.33333333333331,133.0,17,8,25,1,34211,0,0,0,0,0
c38af3977fe624f72b44ebb32c4b9808f41aff12,1,1,0.0,2050.0,1,0.0530324074074074,10,185,090b351cc9a38e00a06f08e4dc38150b368bb072,12,11714,150,128.33333333333334,134.0,43,38,81,1,29629,0,1,0,0,0
c38af3977fe624f72b44ebb32c4b9808f41aff12,1,1,0.0,1761.0,1,2.494895833333333,8,151,1cfe6a5f9c921d27fe30b740a86a3ca21e90ec87,1,8,1,2.0,1.0,60,8,68,1,65609,0,0,0,0,0
c38af3977fe624f72b44ebb32c4b9808f41aff12,1,1,0.0,2039.0,0,0.1791319444444444,10,180,93f0e69574f4ffc738594aac7a84db6fff9cd14c,1,366,4,5.0,4.0,30,11,41,1,17734,0,0,0,0,0
c87f969fa9426645aba5c822da1397376f60e47a,1,2,1.0,54.5,1,6.174814814814815,3,29,c87f969fa9426645aba5c822da1397376f60e47a,14,308,8,9.0,8.0,3,2,5,2,65434,0,1,1,1,1
39cd2adcbf8ddef225f1db530297b18e09b2ed6d,2,2,2.8073549220576046,353.0,0,0.040625,3,121,39cd2adcbf8ddef225f1db530297b18e09b2ed6d,46,44325,167,168.0,140.0,140,133,273,7,3014,0,1,0,0,1
39cd2adcbf8ddef225f1db530297b18e09b2ed6d,1,1,1.0,1134.0,0,0.0249305555555555,3,73,c27e2fc2a871e5e7f365ba2242c08c69f6d513e4,22,27492,109,110.0,87.0,66,5,71,2,74691,0,0,0,1,0
39cd2adcbf8ddef225f1db530297b18e09b2ed6d,3,3,2.584962500721156,535.3333333333334,0,0.1018634259259259,3,90,15ccf00c2d04cd222ac53deeaa4efc946826ad5c,23,29562,116,117.0,96.0,337,6,343,6,59636,0,0,1,0,0
dc8d966bccde0b8b6c9e8c6e663c747030c17435,1,2,1.584962500721156,624.0,0,6.944444444444444e-05,163,553,7056d423f16103f6700569f60ca842d91bfaabab,0,0,0,0.0,0.0,187,0,187,3,5637,0,1,1,1,0
4d8bc7cf2f799ffe0434f9fa59186efe988b5400,1,1,0.0,303.0,0,5.787037037037037e-05,1,15,83c6c4da76d1e7f754138be71422f812b5741303,1146,309712,1756,823.0833333333334,1308.0,36,18,54,1,58126,0,0,0,1,0
4d8bc7cf2f799ffe0434f9fa59186efe988b5400,2,2,2.8073549220576046,2989.5714285714284,0,0.0001736111111111,4,178,4d8bc7cf2f799ffe0434f9fa59186efe988b5400,1152,357081,1781,848.0833333333334,1463.0,46,13,59,7,63819,0,1,1,0,1
9b0b8c1cbd1d945fb096d6130f18c99ca901e567,2,3,2.8073549220576046,454.2857142857143,0,0.1398611111111111,3,125,a2b2194e47ce5619ff55faee500093cf8d2f57fc,3045,6008792,463,464.0,213.0,30,32,62,7,4313,0,0,1,1,0
9b0b8c1cbd1d945fb096d6130f18c99ca901e567,1,1,1.0,107.0,0,0.0010069444444444,3,64,b522c6ad276ecbc1d5cd79b378135308478dfe52,105,24340,101,70.5,74.0,10,2,12,2,9057,1,1,0,0,0
fe2cc53ee013a4d4d0317d418e7019fe6533a5a8,1,2,1.584962500721156,149.66666666666666,0,1.1574074074074072e-05,6,46,fe2cc53ee013a4d4d0317d418e7019fe6533a5a8,503,51315,535,256.5,492.0,53,6,59,3,18797,0,1,1,1,1
a25b462889541ce5453955ca748985e4ab5079f8,1,5,2.584962500721156,235.66666666666663,0,0.2219675925925926,2,62,8be1e095fd6ab78f8f90633d254643f5bb45ffd4,1305,89019,364,365.0,361.0,68,33,101,6,6703,0,1,0,0,0
a25b462889541ce5453955ca748985e4ab5079f8,1,8,3.169925001442312,526.4444444444445,0,1.1574074074074072e-05,36,641,879c3c78177ee2ff95c0d22f82d3448877d6fa98,6575,1244066,8809,2148.546825396825,2387.0,46,40,86,9,25691,0,0,0,0,0
a25b462889541ce5453955ca748985e4ab5079f8,2,3,2.0,829.75,0,0.0318171296296296,17,178,05dd6cee3ae0b93db0463e22acf9e9c3463a8712,3963,581374,5945,1507.0166666666669,1473.0,119,155,274,4,30873,0,0,1,1,0
4fc7f4447c990082e8322c42ebafd1f33a2e60aa,1,3,2.321928094887362,182.4,1,43.0399537037037,21,63,4fc7f4447c990082e8322c42ebafd1f33a2e60aa,0,0,0,0.0,0.0,105,28,133,5,11872,0,1,1,1,1
1fb38442d3a55ac92795aa6c5ed4df82011df724,2,3,3.321928094887362,1020.9,0,0.0055787037037037,10,93,4c394999264d602f10e7623cefa7588423c4f68b,102,651,15,16.0,7.0,78,69,147,10,45586,0,1,0,0,0
1fb38442d3a55ac92795aa6c5ed4df82011df724,2,8,5.781359713524656,610.8181818181819,1,0.0003935185185185,11,77,ab0e778ccfde61aed4c22679b24d175fc6cc9bf3,2372,59701,596,598.0,89.0,5091,4897,9988,55,4454,0,0,1,1,0
f0ab34006f318f583672d14e7b130c220d2d4f98,1,26,7.794415866350092,0.0,0,299.26984651317986,4,109,9ca4d90d0f96fa118ecf09405c69a62301cd3e87,8030,1649289,2188,932.8,2079.0,23841,0,23841,222,22004,0,0,1,1,0
f0ab34006f318f583672d14e7b130c220d2d4f98,1,4,2.8073549220576046,75.57142857142857,1,0.274537037037037,4,53,6b249a878d6574d2babd157ae4d465f9ea53faad,71,7685,50,51.0,48.0,155,33,188,7,40841,0,0,0,0,0
f0ab34006f318f583672d14e7b130c220d2d4f98,1,1,0.0,263.0,0,2.9913078703703704,5,36,f0ab34006f318f583672d14e7b130c220d2d4f98,7675,1201412,1053,457.81428571428575,1004.0,1,1,2,1,10732,0,0,0,0,1
f0ab34006f318f583672d14e7b130c220d2d4f98,1,1,0.0,263.0,0,0.0007638888888888,6,37,eebe2e928c4a38f9c4ea9e7d29f6bceab5a0afbb,7676,1201414,1054,458.81428571428575,1005.0,18,21,39,1,10666,0,1,0,0,0
f0ab34006f318f583672d14e7b130c220d2d4f98,1,5,2.8073549220576046,206.7142857142857,0,2.0979513888888888,6,99,72f208e6371e73104d1b4d6c3f9119a570f2e248,77,8320,52,53.0,50.0,85,48,133,7,52121,1,0,0,0,0
57184a5b2468480ce9708209cfe51d1471b4ca25,1,1,0.0,140.0,0,131.92925925925925,3,21,57184a5b2468480ce9708209cfe51d1471b4ca25,3,316,16,6.583333333333333,15.0,70,73,143,1,83846,0,1,1,1,1
c062307e04153cbd249a0feefa59ba29633d1dc4,1,1,0.0,369.0,0,0.0080092592592592,1,6,c062307e04153cbd249a0feefa59ba29633d1dc4,52,8347,86,49.16666666666666,22.0,12,5,17,1,5907,0,1,1,1,1
cbcdea4cb2b4797cb64f6dcf11b39fcb3584b8a3,1,1,0.0,607.0,1,0.0045717592592592,1,1,cbcdea4cb2b4797cb64f6dcf11b39fcb3584b8a3,1425,371546,1958,643.9166666666666,1427.0,18,5,23,1,76891,1,1,0,0,1
cbcdea4cb2b4797cb64f6dcf11b39fcb3584b8a3,3,3,2.584962500721156,166.0,0,1.022800925925926,6,139,3ead547437833f6449c1c5c356fdc00c0f4e74b6,443,111410,956,483.5,739.0,683,1,684,6,47910,1,0,1,1,0
6a914e66d02ccd85f68dce2d4956b666459a633b,1,19,5.5235619560570095,573.7173913043479,0,0.3648726851851853,15,614,ba2670d37a8161b5699931453c1a914d3d7b3c08,152,4062,79,80.0,70.0,255,253,508,46,60135,0,1,1,1,0
17dd99c72a12602ceab30ade5aead5834b8c119d,2,2,2.584962500721156,113.83333333333331,0,1.8514467592592592,1,20,b7ea8073d0bbbd5fd45e724dbf03742f2a07016c,54,5938,78,77.5,40.0,54,146,200,6,72282,0,1,1,1,0
d8451352737c08a5ee22b0d805415cb4a8327e5b,2,2,1.0,5173.0,1,0.006099537037037,71,3144,d8451352737c08a5ee22b0d805415cb4a8327e5b,422,284915,2543,1964.65,1493.0,20,3,23,2,18475,0,0,0,0,1
d8451352737c08a5ee22b0d805415cb4a8327e5b,1,1,0.0,9021.0,0,0.0958564814814814,69,3077,28953208d4afa588f252945a4ad6606757bc5e20,421,258447,2337,1758.65,1365.0,23,2,25,1,30077,1,0,0,0,0
d8451352737c08a5ee22b0d805415cb4a8327e5b,5,1,2.321928094887362,0.0,0,0.0,0,0,dbd777232a0f340dfaeca6489bfaed97d0a6ae01,0,0,0,1.0,0.0,7675,0,7675,5,4221,0,0,0,1,0
d8451352737c08a5ee22b0d805415cb4a8327e5b,1,1,0.0,12310.0,1,0.0119791666666666,27,823,235cca4f971cda95d2b14c2d599e98aac6a0ca5e,110,139804,964,845.5,724.0,12,9,21,1,85433,0,0,0,0,0
d8451352737c08a5ee22b0d805415cb4a8327e5b,1,1,0.0,9260.0,1,0.0290393518518518,70,3127,3e30bfd6c9750588dbd0a0f904c3ed02c14c4c12,422,286681,2562,1089.1333333333332,1477.0,24,25,49,1,735,0,1,0,0,0
d8451352737c08a5ee22b0d805415cb4a8327e5b,5,1,2.321928094887362,2941.8,0,2.219039351851852,30,1221,dace68b6fd8dd7fcac1b29aa68fcd228fdc647c0,152,168193,1301,1182.5,1027.0,5442,5213,10655,5,83284,0,0,1,0,0
d8451352737c08a5ee22b0d805415cb4a8327e5b,1,1,0.0,10786.0,0,0.0202430555555555,50,1930,5f7299e15a28fbadc693bdc90184e23c367b488e,81,41943,659,582.0833333333334,361.0,17,14,31,1,39635,1,0,0,0,0
d8451352737c08a5ee22b0d805415cb4a8327e5b,2,1,1.0,6300.5,0,0.7866550925925926,54,2179,78320aa633a2bb107d3da7925d7f4ab1cdd65704,87,57667,1007,930.0833333333334,599.0,158,126,284,2,16001,0,0,0,0,0
d8451352737c08a5ee22b0d805415cb4a8327e5b,3,1,1.584962500721156,4834.333333333333,0,0.9892476851851852,65,2514,5e2aa6185ccacbdd93cc2d79c8e46c7fbc8a0ee3,99,65452,1207,628.65,799.0,49,34,83,3,10298,0,0,0,0,0
d8451352737c08a5ee22b0d805415cb4a8327e5b,2,2,2.0,2518.75,0,2.0461342592592597,73,3143,a9a60a24c159e15935453078be9e59d19118ca32,422,284884,2542,1963.65,1754.0,17,7,24,4,19002,0,0,0,0,0
d8451352737c08a5ee22b0d805415cb4a8327e5b,3,1,1.584962500721156,5447.333333333333,0,0.0263657407407407,70,3084,a7ac9e834619696db6a6550cd2a82b4a2cd88633,389,158589,2024,1445.65,1234.0,9,3,12,3,20887,0,0,0,0,0
27cdf3d6d89e17d05f51f7289d2a33d0d781ac6a,1,1,0.0,1723.0,1,7.109259259259259,1,37,3c62d8335533d4504ab7f5b22424ec3689357c14,361,138667,308,309.0,226.0,12,8,20,1,57597,0,0,0,0,0
27cdf3d6d89e17d05f51f7289d2a33d0d781ac6a,1,1,0.0,1528.0,0,0.865011574074074,1,27,0e6482787418b8438ae86fe3ef00852a5665f302,323,81063,191,192.0,144.0,106,58,164,1,76178,0,0,0,0,0
27cdf3d6d89e17d05f51f7289d2a33d0d781ac6a,1,1,0.0,1736.0,0,0.0276157407407407,2,41,b054b002577ed3a2d3e90b77163bc8447557c812,16,489,6,7.0,6.0,156,148,304,1,67928,0,1,0,0,0
27cdf3d6d89e17d05f51f7289d2a33d0d781ac6a,1,1,0.0,1220.0,0,0.0111226851851851,1,17,2225f42f1600f61dfb5978054f18f5682a648e35,321,79160,176,177.0,129.0,72,65,137,1,72782,0,0,0,0,0
27cdf3d6d89e17d05f51f7289d2a33d0d781ac6a,1,1,1.0,865.5,0,2.742754629629629,1,39,27cdf3d6d89e17d05f51f7289d2a33d0d781ac6a,9,53,1,2.0,1.0,178,143,321,2,85542,1,0,0,0,1
27cdf3d6d89e17d05f51f7289d2a33d0d781ac6a,1,2,2.321928094887362,184.0,0,0.9900347222222222,1,7,c4ba0482d5868db0fe02e338c88ad0710fde8aba,320,76277,160,161.0,113.0,827,833,1660,5,63776,0,0,1,1,0
94e992c5ed71c8b3fbb131e6269f9a1a6cd6ab16,2,2,1.0,409.0,0,0.0154166666666666,12,106,4b6a8023987aad556e62401e1d88fca425fd110d,140,3575,152,144.5,148.0,58,1,59,2,72118,1,0,0,0,0
94e992c5ed71c8b3fbb131e6269f9a1a6cd6ab16,1,1,0.0,1860.0,1,0.0053472222222222,11,95,d794aaf776a1695fc1c0d031b443f250a55de2d4,1037,807792,1163,569.4309523809524,858.0,9,9,18,1,43266,0,0,0,0,0
